project_id,start_date,end_date,planned_duration_days,actual_duration_days,team_size,num_bugs,num_change_requests,delivery_delay_days,budget_overrun_pct,predicted_risk
P38769,2024-10-28,2025-03-14,159,137,9,10,7,-22,0.59,Low
P38770,2024-05-28,2024-10-07,151,132,23,22,1,-19,0.08,Low
P38771,2020-01-18,2020-05-17,139,120,27,4,9,-19,0.35,Low
P38772,2024-07-05,2025-02-17,226,227,29,57,15,1,0.38,High
P38773,2022-10-22,2023-06-19,195,240,21,94,3,45,0.15,Medium
P38774,2024-02-28,2024-06-02,125,95,11,31,2,-30,-0.04,Low
P38775,2024-08-08,2024-12-09,122,123,19,48,7,1,0.43,Low
P38776,2023-01-26,2023-09-04,209,221,17,80,13,12,0.25,High
P38777,2022-06-04,2023-01-03,235,213,10,26,1,-22,0.55,Low
P38778,2021-08-18,2022-04-25,226,250,9,92,4,24,0.02,Low
P38779,2023-12-07,2024-05-03,129,148,27,2,3,19,0.2,Low
P38780,2024-10-23,2025-05-28,201,217,15,78,19,16,0.45,High
P38781,2023-03-03,2023-10-21,207,232,14,1,4,25,0.43,Medium
P38782,2024-09-25,2025-03-28,149,184,14,0,3,35,0.0,Low
P38783,2024-11-10,2025-03-02,77,112,9,91,16,35,0.09,High
P38784,2020-04-12,2020-12-17,217,249,29,14,11,32,0.14,Medium
P38785,2020-12-26,2021-06-19,125,175,17,67,5,50,0.17,Medium
P38786,2021-10-15,2022-02-16,111,124,16,42,17,13,0.28,High
P38787,2021-01-28,2021-10-14,203,259,13,74,3,56,0.41,High
P38788,2024-04-22,2024-09-26,164,157,16,31,2,-7,0.57,Low
P38789,2022-08-28,2023-02-08,165,164,13,50,11,-1,0.13,Medium
P38790,2021-06-22,2021-12-12,189,173,9,39,16,-16,0.45,High
P38791,2022-11-05,2023-04-16,160,162,7,37,15,2,0.16,Medium
P38792,2023-09-11,2024-04-11,164,213,11,58,2,49,0.23,High
P38793,2020-01-27,2020-05-12,114,106,26,14,16,-8,0.26,High
P38794,2022-05-30,2022-08-14,101,76,10,18,18,-25,-0.01,Low
P38795,2020-03-18,2020-10-26,167,222,11,65,18,55,0.2,High
P38796,2020-10-18,2021-05-22,230,216,26,60,5,-14,0.47,Medium
P38797,2021-11-25,2022-05-06,150,162,26,41,7,12,0.34,Medium
P38798,2024-12-03,2025-01-17,72,45,16,64,9,-27,0.24,Medium
P38799,2020-01-02,2020-06-13,170,163,13,72,7,-7,-0.07,Low
P38800,2024-01-08,2024-02-15,65,38,9,26,1,-27,0.59,Low
P38801,2023-01-04,2023-06-27,192,174,18,27,9,-18,0.1,Low
P38802,2020-12-25,2021-04-19,82,115,29,81,10,33,0.2,Medium
P38803,2021-03-30,2021-09-14,137,168,23,89,0,31,0.35,High
P38804,2020-08-16,2021-01-02,85,139,12,5,8,54,0.49,High
P38805,2020-01-10,2020-07-05,143,177,5,97,15,34,0.11,High
P38806,2021-12-07,2022-01-21,62,45,22,47,11,-17,-0.02,Low
P38807,2024-11-23,2025-03-09,107,106,21,54,17,-1,0.49,High
P38808,2021-10-08,2022-07-18,238,283,29,2,1,45,0.48,High
P38809,2024-01-13,2024-08-19,183,219,22,32,1,36,0.35,High
P38810,2023-01-06,2023-05-09,73,123,5,35,16,50,0.45,High
P38811,2021-11-03,2022-02-08,107,97,16,1,11,-10,0.26,High
P38812,2020-03-18,2020-05-05,71,48,10,37,3,-23,0.41,Medium
P38813,2022-04-18,2022-09-04,145,139,25,21,4,-6,-0.05,Low
P38814,2024-09-26,2025-04-05,146,191,8,10,3,45,0.33,High
P38815,2023-06-19,2023-12-28,175,192,13,45,16,17,0.55,High
P38816,2021-12-21,2022-04-17,137,117,12,46,12,-20,0.56,Medium
P38817,2020-04-07,2020-09-30,145,176,15,25,8,31,0.1,Low
P38818,2023-02-15,2023-07-18,109,153,19,82,10,44,0.53,High
P38819,2020-04-11,2020-09-09,172,151,21,0,5,-21,-0.0,Low
P38820,2023-06-16,2023-09-30,91,106,20,33,5,15,-0.03,Low
P38821,2024-10-23,2025-03-16,117,144,24,67,6,27,0.19,Medium
P38822,2022-04-01,2022-09-28,159,180,20,43,8,21,-0.07,Low
P38823,2020-09-13,2020-12-12,85,90,15,72,7,5,-0.05,Low
P38824,2021-08-10,2022-03-16,197,218,21,48,13,21,0.58,High
P38825,2020-07-14,2020-12-09,132,148,12,42,1,16,-0.03,Low
P38826,2020-07-24,2021-04-12,210,262,11,9,7,52,0.16,High
P38827,2024-03-08,2024-05-24,101,77,9,8,5,-24,0.29,Low
P38828,2023-02-23,2023-06-12,81,109,9,58,2,28,0.6,Medium
P38829,2023-05-03,2023-09-12,140,132,18,9,7,-8,0.48,Low
P38830,2024-11-13,2025-04-29,190,167,16,98,13,-23,0.06,Low
P38831,2020-05-24,2020-10-17,136,146,21,82,16,10,0.3,High
P38832,2023-01-11,2023-08-29,177,230,10,37,14,53,0.01,High
P38833,2021-04-27,2021-10-20,189,176,15,67,0,-13,0.45,Medium
P38834,2023-06-28,2023-08-27,76,60,9,2,5,-16,0.26,Medium
P38835,2024-02-26,2024-10-21,187,238,15,18,13,51,0.15,High
P38836,2023-08-24,2024-03-25,236,214,18,64,12,-22,0.06,Low
P38837,2024-04-30,2025-01-07,239,252,16,36,8,13,0.05,Low
P38838,2022-03-28,2022-12-22,211,269,25,94,4,58,0.09,Medium
P38839,2023-11-23,2024-03-13,135,111,5,29,12,-24,0.01,Low
P38840,2023-07-20,2023-11-30,138,133,19,93,4,-5,0.06,Low
P38841,2020-03-27,2020-11-22,193,240,23,52,8,47,0.26,High
P38842,2023-07-11,2024-01-02,127,175,12,8,10,48,-0.06,Medium
P38843,2022-10-06,2023-06-03,225,240,6,38,14,15,0.45,High
P38844,2022-07-13,2023-03-01,197,231,20,77,8,34,0.28,High
P38845,2024-02-11,2024-06-28,135,138,6,94,19,3,0.27,High
P38846,2024-08-09,2025-05-07,216,271,7,53,5,55,-0.08,Medium
P38847,2020-03-12,2020-08-29,192,170,12,94,14,-22,0.01,Low
P38848,2021-10-12,2022-02-11,139,122,28,43,1,-17,0.53,Low
P38849,2020-06-12,2020-10-18,96,128,5,13,7,32,0.27,High
P38850,2022-08-07,2023-03-02,211,207,5,16,9,-4,0.49,Low
P38851,2023-12-24,2024-05-19,117,147,29,80,12,30,-0.0,Medium
P38852,2022-09-04,2023-05-01,195,239,29,70,12,44,0.47,High
P38853,2022-12-06,2023-05-15,172,160,5,0,12,-12,-0.06,Low
P38854,2023-11-11,2024-06-22,171,224,24,84,10,53,0.38,High
P38855,2024-01-07,2024-09-05,226,242,6,40,2,16,-0.05,Low
P38856,2023-06-02,2023-10-22,109,142,25,95,15,33,0.05,High
P38857,2024-05-11,2024-09-09,113,121,13,57,8,8,0.4,Low
P38858,2021-04-06,2021-05-21,72,45,25,19,1,-27,0.33,Medium
P38859,2022-07-11,2023-04-13,219,276,12,38,12,57,0.38,High
P38860,2020-02-02,2020-05-13,72,101,9,46,2,29,0.2,Medium
P38861,2024-05-31,2025-03-10,232,283,12,30,8,51,-0.05,Medium
P38862,2020-09-02,2021-06-18,230,289,5,19,11,59,0.42,High
P38863,2022-04-25,2022-09-20,90,148,7,91,10,58,0.51,High
P38864,2024-07-28,2025-02-17,152,204,12,37,11,52,-0.04,High
P38865,2022-01-26,2022-05-10,124,104,21,58,16,-20,0.36,High
P38866,2023-07-22,2023-12-17,131,148,7,38,18,17,0.21,High
P38867,2023-08-27,2024-01-30,114,156,22,65,18,42,0.17,High
P38868,2023-07-30,2024-02-29,217,214,18,71,16,-3,0.06,Low
P38869,2023-01-27,2023-08-20,223,205,25,60,1,-18,0.54,Low
P38870,2024-06-24,2024-10-05,123,103,20,16,3,-20,0.54,Low
P38871,2023-07-09,2023-11-24,84,138,24,98,8,54,0.34,High
P38872,2024-08-07,2025-04-11,197,247,13,88,19,50,0.05,High
P38873,2024-07-20,2025-03-10,206,233,25,55,17,27,0.57,High
P38874,2023-03-15,2023-10-26,225,225,15,95,5,0,0.31,Medium
P38875,2024-12-01,2025-06-06,155,187,6,75,0,32,-0.08,Low
P38876,2020-07-14,2020-10-30,64,108,6,51,15,44,0.17,High
P38877,2024-09-15,2025-01-07,123,114,24,22,3,-9,-0.02,Low
P38878,2023-02-27,2023-12-14,238,290,8,56,3,52,0.5,High
P38879,2021-07-04,2022-02-08,221,219,14,6,2,-2,0.21,Medium
P38880,2020-02-22,2020-11-05,226,257,22,11,4,31,-0.06,Medium
P38881,2024-12-27,2025-06-04,168,159,19,9,6,-9,0.33,Low
P38882,2020-04-13,2020-08-16,129,125,9,57,18,-4,0.33,Medium
P38883,2022-05-23,2022-09-25,118,125,9,1,8,7,0.4,Low
P38884,2021-07-05,2021-11-24,143,142,21,18,10,-1,0.44,Low
P38885,2024-05-29,2025-02-16,211,263,12,42,9,52,0.05,Medium
P38886,2023-12-17,2024-09-12,232,270,13,68,0,38,0.11,High
P38887,2021-11-26,2022-04-01,77,126,23,40,6,49,0.48,High
P38888,2024-10-21,2025-07-04,197,256,9,37,16,59,0.43,High
P38889,2021-12-19,2022-06-22,198,185,6,46,12,-13,-0.0,Low
P38890,2024-07-02,2024-10-10,96,100,10,90,16,4,0.2,Medium
P38891,2022-02-10,2022-07-22,137,162,13,80,5,25,0.41,Medium
P38892,2020-10-23,2021-02-28,81,128,7,63,4,47,0.38,High
P38893,2021-04-07,2021-10-29,148,205,19,14,3,57,0.18,Medium
P38894,2021-03-01,2021-06-28,96,119,13,6,2,23,0.14,Medium
P38895,2023-10-05,2024-02-10,141,128,27,3,0,-13,0.51,Low
P38896,2021-12-19,2022-07-15,204,208,25,61,13,4,0.08,Low
P38897,2024-04-07,2024-12-30,239,267,5,69,8,28,0.34,Medium
P38898,2020-02-26,2020-04-14,68,48,17,87,8,-20,0.04,Low
P38899,2023-03-19,2023-11-17,189,243,15,18,14,54,-0.07,High
P38900,2020-05-14,2020-12-31,207,231,27,79,4,24,0.58,Medium
P38901,2024-02-01,2024-10-16,203,258,13,86,17,55,0.3,High
P38902,2024-07-06,2024-12-07,161,154,16,41,9,-7,-0.04,Low
P38903,2022-12-29,2023-10-19,235,294,27,79,3,59,0.55,High
P38904,2021-08-03,2021-10-18,87,76,12,74,13,-11,0.08,Low
P38905,2020-11-21,2020-12-31,68,40,20,11,1,-28,0.05,Low
P38906,2023-10-08,2023-12-13,87,66,29,42,8,-21,0.14,Low
P38907,2021-09-23,2021-11-25,66,63,27,42,14,-3,0.46,High
P38908,2023-06-21,2023-09-30,80,101,11,26,0,21,0.41,Medium
P38909,2024-11-12,2025-05-13,171,182,8,96,13,11,0.07,Medium
P38910,2024-12-30,2025-10-02,238,276,22,68,14,38,-0.09,High
P38911,2021-01-07,2021-05-03,97,116,12,72,19,19,0.45,High
P38912,2024-04-30,2024-09-05,102,128,18,8,17,26,-0.06,Medium
P38913,2022-08-22,2023-01-03,131,134,24,59,12,3,0.15,Medium
P38914,2021-11-21,2022-07-26,207,247,28,97,6,40,0.47,High
P38915,2023-05-31,2023-10-27,155,149,22,67,18,-6,0.34,High
P38916,2020-04-21,2021-01-03,220,257,7,85,6,37,0.14,Medium
P38917,2024-01-12,2024-02-26,60,45,6,67,0,-15,0.24,Medium
P38918,2023-10-11,2024-03-22,164,163,14,54,5,-1,0.42,Low
P38919,2022-07-14,2022-11-11,146,120,19,25,6,-26,0.01,Low
P38920,2021-04-22,2021-09-19,119,150,6,92,10,31,-0.03,Low
P38921,2021-08-17,2022-02-21,169,188,20,33,3,19,0.6,Medium
P38922,2021-06-07,2021-10-09,130,124,15,76,8,-6,0.47,Low
P38923,2020-01-29,2020-08-18,143,202,27,15,7,59,0.06,Medium
P38924,2022-02-21,2022-10-15,192,236,23,0,13,44,0.48,High
P38925,2023-07-16,2024-02-12,157,211,8,36,17,54,-0.06,High
P38926,2020-05-06,2020-12-04,224,212,20,98,1,-12,0.25,Medium
P38927,2022-04-18,2023-01-29,229,286,25,45,1,57,-0.06,Medium
P38928,2020-09-05,2021-05-17,230,254,15,70,4,24,-0.07,Low
P38929,2020-05-21,2020-09-21,149,123,20,38,17,-26,0.49,High
P38930,2023-05-08,2024-02-08,233,276,14,16,4,43,0.53,High
P38931,2021-07-01,2021-12-05,104,157,28,2,14,53,-0.09,High
P38932,2021-10-18,2022-04-27,187,191,7,24,4,4,0.47,Low
P38933,2021-11-08,2022-01-03,83,56,27,89,1,-27,0.26,Low
P38934,2020-12-24,2021-03-08,92,74,29,67,8,-18,-0.04,Low
P38935,2023-01-06,2023-08-01,215,207,6,0,6,-8,0.29,Low
P38936,2021-02-01,2021-10-05,216,246,16,8,9,30,0.37,Medium
P38937,2021-04-20,2021-12-12,190,236,20,79,15,46,0.16,High
P38938,2021-01-21,2021-06-17,128,147,17,96,12,19,0.31,High
P38939,2021-10-28,2022-05-21,196,205,13,91,11,9,0.5,High
P38940,2022-04-18,2022-12-24,227,250,11,86,14,23,0.05,Medium
P38941,2021-03-03,2021-08-01,128,151,26,5,4,23,0.22,Medium
P38942,2020-01-11,2020-08-06,187,208,9,86,16,21,-0.07,Medium
P38943,2021-05-16,2022-01-14,238,243,25,51,11,5,0.1,Low
P38944,2024-12-17,2025-10-03,236,290,27,0,9,54,-0.04,High
P38945,2022-09-14,2023-01-31,132,139,27,85,1,7,0.43,Medium
P38946,2020-03-11,2020-10-21,227,224,29,40,16,-3,0.15,Medium
P38947,2023-12-27,2024-07-02,212,188,25,37,16,-24,0.39,High
P38948,2022-12-15,2023-01-30,67,46,16,67,14,-21,0.15,Medium
P38949,2020-01-30,2020-07-31,163,183,17,48,14,20,-0.1,Medium
P38950,2024-10-25,2025-05-07,165,194,21,69,6,29,0.54,Medium
P38951,2020-09-21,2021-06-10,206,262,23,32,8,56,-0.09,Medium
P38952,2024-11-27,2025-05-10,155,164,23,11,2,9,0.05,Low
P38953,2023-01-05,2023-07-14,144,190,10,71,7,46,0.25,High
P38954,2023-03-16,2023-06-01,64,77,15,90,1,13,0.53,High
P38955,2021-10-13,2022-05-27,211,226,18,76,3,15,0.14,Low
P38956,2023-11-29,2024-05-20,190,173,22,90,7,-17,0.52,Medium
P38957,2023-11-07,2024-06-29,204,235,26,64,16,31,-0.06,High
P38958,2024-05-05,2024-09-15,121,133,27,87,1,12,0.38,Medium
P38959,2020-07-26,2020-11-15,64,112,5,10,14,48,0.29,High
P38960,2021-12-03,2022-07-01,195,210,28,50,12,15,0.21,High
P38961,2022-06-01,2022-12-09,218,191,15,47,1,-27,0.28,Medium
P38962,2021-08-08,2022-02-26,214,202,14,48,17,-12,0.23,High
P38963,2024-03-06,2024-07-14,85,130,13,38,5,45,0.16,Medium
P38964,2023-03-10,2023-08-23,187,166,14,88,5,-21,-0.04,Low
P38965,2022-02-21,2022-08-18,142,178,12,34,11,36,0.23,High
P38966,2022-03-20,2022-10-09,179,203,5,67,5,24,0.27,Medium
P38967,2020-06-15,2021-02-03,186,233,15,0,5,47,0.2,Medium
P38968,2021-04-17,2021-10-27,184,193,20,97,1,9,-0.06,Low
P38969,2020-07-22,2021-03-18,203,239,29,53,14,36,0.42,High
P38970,2022-09-29,2023-05-08,181,221,27,46,11,40,0.46,High
P38971,2024-12-07,2025-06-01,124,176,7,33,17,52,0.17,High
P38972,2020-05-10,2020-12-28,173,232,17,6,13,59,0.41,High
P38973,2020-06-05,2020-08-26,106,82,26,75,6,-24,0.29,Medium
P38974,2020-04-02,2020-11-12,198,224,15,83,10,26,0.1,Low
P38975,2022-01-27,2022-10-28,238,274,10,32,3,36,0.43,High
P38976,2021-05-17,2021-09-15,133,121,20,89,8,-12,0.54,Low
P38977,2023-08-05,2024-02-03,158,182,21,35,16,24,0.34,High
P38978,2020-02-23,2020-10-02,229,222,6,21,14,-7,0.1,Low
P38979,2021-06-15,2021-08-29,71,75,18,94,17,4,0.42,Medium
P38980,2021-12-22,2022-07-02,221,192,26,49,7,-29,0.02,Low
P38981,2023-01-07,2023-08-31,231,236,18,54,4,5,0.06,Low
P38982,2021-04-27,2021-12-29,196,246,22,55,4,50,0.54,High
P38983,2020-10-26,2021-03-23,171,148,21,76,2,-23,0.31,Medium
P38984,2022-11-21,2023-03-14,96,113,7,83,18,17,0.38,High
P38985,2021-05-12,2021-12-11,219,213,23,16,1,-6,-0.04,Low
P38986,2020-08-28,2021-03-12,224,196,12,55,5,-28,0.31,Low
P38987,2024-12-16,2025-05-20,157,155,22,84,15,-2,0.53,High
P38988,2022-02-11,2022-06-01,122,110,26,61,19,-12,0.35,High
P38989,2021-06-19,2022-01-18,179,213,21,13,7,34,0.0,Medium
P38990,2021-05-05,2021-10-02,161,150,22,58,10,-11,0.1,Low
P38991,2021-11-20,2022-04-23,163,154,9,49,4,-9,0.15,Low
P38992,2021-07-26,2022-03-17,200,234,22,23,2,34,0.34,High
P38993,2023-07-18,2024-02-19,203,216,19,36,18,13,0.59,High
P38994,2021-02-23,2021-08-25,209,183,21,12,2,-26,0.56,Low
P38995,2020-09-28,2021-03-03,145,156,16,40,9,11,-0.04,Low
P38996,2020-07-03,2021-01-06,158,187,19,75,5,29,0.36,Medium
P38997,2023-01-26,2023-07-05,127,160,19,81,16,33,0.53,High
P38998,2022-07-24,2022-12-24,115,153,5,28,5,38,0.44,High
P38999,2023-09-23,2024-04-02,186,192,16,40,12,6,0.56,High
P39000,2024-05-09,2024-08-14,60,97,21,92,6,37,0.17,Medium
P39001,2024-01-31,2024-07-05,111,156,22,98,7,45,0.36,High
P39002,2021-03-24,2021-07-06,107,104,12,36,2,-3,0.3,Low
P39003,2023-06-15,2024-01-14,182,213,14,3,4,31,0.07,Medium
P39004,2023-10-02,2024-02-12,101,133,16,76,4,32,0.58,High
P39005,2024-06-04,2025-01-30,193,240,11,53,19,47,0.45,High
P39006,2023-11-27,2024-06-25,225,211,12,7,13,-14,0.08,Low
P39007,2020-10-18,2021-01-21,88,95,29,69,3,7,0.13,Low
P39008,2020-02-25,2020-05-29,120,94,29,14,8,-26,0.16,Low
P39009,2022-07-31,2023-01-26,209,179,18,31,8,-30,0.4,Low
P39010,2021-08-27,2022-03-09,210,194,8,68,4,-16,0.43,Medium
P39011,2023-12-08,2024-03-05,102,88,15,53,6,-14,0.18,Low
P39012,2022-10-10,2023-06-15,234,248,23,39,7,14,0.42,Medium
P39013,2021-04-03,2021-11-12,193,223,24,76,7,30,0.46,Medium
P39014,2023-03-12,2023-09-17,192,189,29,60,8,-3,0.16,Low
P39015,2023-08-17,2024-01-27,190,163,19,91,9,-27,-0.02,Low
P39016,2021-04-27,2021-09-29,110,155,9,63,14,45,-0.09,High
P39017,2020-01-18,2020-07-28,220,192,7,69,9,-28,0.03,Low
P39018,2022-01-11,2022-08-31,236,232,8,68,12,-4,0.19,Medium
P39019,2023-12-31,2024-03-28,97,88,7,44,6,-9,0.3,Low
P39020,2021-02-25,2021-08-23,178,179,11,28,14,1,0.37,High
P39021,2023-05-29,2023-09-24,70,118,15,97,9,48,0.18,Medium
P39022,2024-02-07,2024-05-16,88,99,21,45,16,11,0.06,Medium
P39023,2024-07-01,2025-01-04,212,187,10,33,3,-25,0.37,Low
P39024,2024-03-09,2024-07-28,120,141,8,52,10,21,0.05,Low
P39025,2024-04-07,2024-09-11,112,157,16,62,8,45,0.28,High
P39026,2023-02-23,2023-05-17,89,83,14,31,7,-6,-0.08,Low
P39027,2023-12-23,2024-05-16,167,145,10,33,14,-22,0.29,High
P39028,2024-08-25,2025-03-05,140,192,5,57,18,52,0.27,High
P39029,2021-01-07,2021-08-31,239,236,13,87,17,-3,0.09,Low
P39030,2022-03-27,2022-07-23,64,118,10,31,3,54,0.35,High
P39031,2021-03-28,2021-09-18,175,174,29,94,1,-1,0.24,Low
P39032,2022-06-30,2022-09-18,94,80,21,92,6,-14,0.5,Medium
P39033,2020-03-19,2020-11-05,200,231,23,56,9,31,0.36,High
P39034,2020-10-01,2021-04-25,151,206,22,28,5,55,0.26,High
P39035,2024-01-10,2024-03-20,95,70,28,86,1,-25,0.17,Low
P39036,2021-09-20,2021-12-17,66,88,23,79,19,22,0.55,High
P39037,2021-05-01,2021-11-26,161,209,20,71,0,48,0.41,High
P39038,2022-09-06,2023-02-20,182,167,13,9,5,-15,0.38,Medium
P39039,2020-02-14,2020-08-23,172,191,24,67,12,19,0.49,High
P39040,2021-12-30,2022-07-27,224,209,29,37,12,-15,-0.02,Low
P39041,2021-10-07,2022-05-24,170,229,14,84,12,59,0.42,High
P39042,2020-07-14,2021-04-16,226,276,25,37,5,50,0.55,High
P39043,2024-05-31,2024-11-12,182,165,20,65,6,-17,0.22,Medium
P39044,2022-07-01,2023-01-01,150,184,17,71,7,34,0.12,Medium
P39045,2023-06-25,2023-11-06,149,134,8,14,4,-15,0.27,Low
P39046,2024-06-12,2024-10-11,111,121,20,63,2,10,-0.01,Low
P39047,2024-05-01,2024-10-19,193,171,20,63,10,-22,0.49,Low
P39048,2020-10-26,2021-04-15,173,171,22,10,1,-2,0.56,Low
P39049,2023-05-14,2023-10-11,111,150,20,37,3,39,0.16,Medium
P39050,2021-12-22,2022-05-06,120,135,7,38,9,15,0.52,Medium
P39051,2023-11-18,2024-02-03,93,77,27,6,17,-16,0.58,High
P39052,2022-11-30,2023-06-10,206,192,10,21,9,-14,0.32,Low
P39053,2024-10-26,2025-04-08,125,164,21,36,4,39,0.32,High
P39054,2020-10-13,2021-06-14,213,244,9,11,4,31,0.53,High
P39055,2021-11-07,2022-05-26,227,200,29,57,19,-27,-0.04,Low
P39056,2020-07-22,2020-12-20,175,151,15,50,7,-24,0.37,Low
P39057,2021-04-08,2021-11-28,188,234,28,17,10,46,0.57,High
P39058,2021-05-22,2021-12-10,212,202,28,28,11,-10,-0.08,Low
P39059,2021-09-08,2022-04-23,195,227,27,64,19,32,0.35,High
P39060,2020-12-21,2021-03-14,97,83,26,62,6,-14,0.19,Low
P39061,2023-07-18,2023-11-17,128,122,11,11,15,-6,-0.01,Low
P39062,2022-04-01,2022-07-23,83,113,24,3,3,30,0.45,Medium
P39063,2022-05-22,2022-11-20,209,182,12,89,5,-27,0.39,Medium
P39064,2024-12-23,2025-08-27,209,247,9,62,17,38,0.25,High
P39065,2021-05-10,2022-02-20,227,286,29,5,9,59,-0.1,Medium
P39066,2022-10-08,2022-12-12,61,65,18,67,15,4,0.42,High
P39067,2022-05-28,2022-11-26,199,182,10,23,13,-17,0.6,High
P39068,2023-10-28,2024-01-01,88,65,11,62,17,-23,-0.06,Low
P39069,2020-05-05,2020-11-22,193,201,13,46,2,8,0.49,Medium
P39070,2020-01-24,2020-06-20,176,148,12,68,0,-28,0.26,Medium
P39071,2021-10-06,2022-03-04,146,149,19,2,12,3,0.31,High
P39072,2022-06-10,2022-09-29,61,111,6,14,14,50,-0.02,High
P39073,2020-06-15,2020-09-27,95,104,28,25,0,9,-0.01,Low
P39074,2023-10-13,2024-02-22,143,132,28,21,16,-11,0.17,Medium
P39075,2022-12-30,2023-03-14,60,74,10,74,11,14,0.16,Medium
P39076,2020-05-12,2021-01-26,203,259,17,52,7,56,0.01,Medium
P39077,2022-11-20,2023-04-21,131,152,9,37,18,21,0.09,Medium
P39078,2020-09-01,2021-02-15,130,167,22,72,3,37,0.11,Medium
P39079,2022-03-19,2022-08-15,126,149,6,34,7,23,0.44,Medium
P39080,2020-01-04,2020-04-19,92,106,28,88,2,14,-0.08,Low
P39081,2024-05-29,2025-02-19,231,266,22,6,13,35,0.14,High
P39082,2020-02-19,2020-07-11,172,143,10,96,0,-29,0.18,Low
P39083,2023-09-29,2024-01-11,62,104,28,13,10,42,0.15,Medium
P39084,2022-09-15,2023-04-10,204,207,7,84,1,3,0.6,Medium
P39085,2020-09-12,2021-03-17,211,186,5,56,16,-25,0.23,High
P39086,2024-12-27,2025-06-11,179,166,25,69,19,-13,-0.1,Low
P39087,2021-07-13,2021-09-22,96,71,12,81,0,-25,0.25,Medium
P39088,2023-08-21,2024-02-06,181,169,20,70,10,-12,0.43,Low
P39089,2022-02-11,2022-09-05,210,206,11,23,18,-4,0.44,High
P39090,2020-12-24,2021-05-31,171,158,9,41,6,-13,0.48,Low
P39091,2024-01-09,2024-04-06,113,88,25,84,2,-25,0.23,Medium
P39092,2020-02-23,2020-10-31,220,251,24,33,15,31,0.38,High
P39093,2024-02-29,2024-06-25,83,117,22,35,3,34,0.13,Medium
P39094,2022-08-14,2023-01-06,157,145,5,85,9,-12,-0.04,Low
P39095,2022-03-23,2022-09-05,138,166,12,44,4,28,0.57,Medium
P39096,2021-08-30,2022-04-20,204,233,25,43,13,29,0.0,Medium
P39097,2020-07-28,2020-12-23,144,148,28,33,15,4,0.4,High
P39098,2022-02-14,2022-07-08,133,144,24,92,3,11,0.1,Low
P39099,2023-05-08,2023-09-20,106,135,19,92,8,29,0.22,Medium
P39100,2023-10-19,2024-01-21,75,94,11,51,5,19,0.06,Low
P39101,2020-04-22,2021-01-22,226,275,16,67,19,49,0.17,High
P39102,2021-06-03,2021-11-23,192,173,15,99,10,-19,0.13,Low
P39103,2021-07-09,2022-02-04,164,210,8,26,17,46,0.07,High
P39104,2023-10-25,2024-04-05,154,163,25,5,7,9,0.19,Low
P39105,2023-11-03,2024-03-11,98,129,18,23,4,31,0.56,High
P39106,2024-03-15,2024-07-08,119,115,26,13,3,-4,0.2,Low
P39107,2022-05-31,2022-10-04,88,126,12,26,15,38,0.21,High
P39108,2022-03-21,2022-10-14,212,207,7,27,4,-5,0.44,Low
P39109,2023-12-30,2024-05-08,154,130,15,24,5,-24,-0.06,Low
P39110,2024-07-14,2024-10-19,123,97,6,24,10,-26,0.47,Low
P39111,2021-05-23,2021-11-10,165,171,20,11,15,6,0.16,Medium
P39112,2020-03-31,2020-12-05,225,249,13,71,11,24,0.29,High
P39113,2021-07-29,2022-04-26,229,271,29,73,16,42,0.45,High
P39114,2021-10-26,2022-04-14,190,170,28,60,11,-20,0.05,Low
P39115,2022-06-13,2023-01-06,154,207,19,57,9,53,0.04,Medium
P39116,2022-12-25,2023-10-16,239,295,9,80,0,56,-0.08,Medium
P39117,2020-11-14,2021-07-31,216,259,12,71,14,43,0.37,High
P39118,2023-04-16,2023-10-26,153,193,23,14,17,40,-0.04,High
P39119,2023-09-23,2024-03-11,169,170,7,27,18,1,0.54,High
P39120,2021-09-12,2022-02-04,165,145,7,92,18,-20,0.57,High
P39121,2020-01-27,2020-06-17,86,142,8,49,1,56,0.37,High
P39122,2022-10-19,2023-03-05,87,137,28,59,7,50,0.54,High
P39123,2023-09-27,2024-02-01,89,127,9,21,8,38,0.4,High
P39124,2020-08-13,2020-12-18,69,127,23,23,7,58,0.05,Medium
P39125,2020-03-01,2020-07-17,133,138,27,37,9,5,-0.04,Low
P39126,2023-10-04,2024-04-24,224,203,12,5,4,-21,0.4,Low
P39127,2022-12-07,2023-04-17,113,131,29,91,9,18,0.21,Medium
P39128,2021-02-05,2021-04-27,107,81,23,56,18,-26,0.26,High
P39129,2023-10-26,2024-07-04,193,252,17,7,5,59,0.45,High
P39130,2021-09-05,2021-12-03,82,89,17,38,3,7,0.32,Medium
P39131,2021-05-06,2021-12-07,175,215,8,50,0,40,0.1,Low
P39132,2021-05-10,2021-11-18,179,192,19,86,14,13,-0.04,Medium
P39133,2022-11-18,2023-06-02,174,196,21,90,10,22,0.44,Medium
P39134,2020-12-09,2021-05-10,93,152,29,32,11,59,0.54,High
P39135,2021-12-01,2022-07-17,215,228,10,33,16,13,0.47,High
P39136,2020-05-20,2021-01-15,185,240,19,7,8,55,0.37,High
P39137,2020-09-02,2021-03-10,165,189,16,55,9,24,0.51,Medium
P39138,2020-03-24,2020-07-01,95,99,26,94,18,4,0.04,Low
P39139,2023-08-05,2023-12-16,98,133,28,60,6,35,0.27,High
P39140,2021-11-19,2022-06-02,136,195,14,28,0,59,0.57,High
